gene,log2FoldChange,p_value,adj_p_value,significant
ENSG00000260418.1,0.12477930293095252,0.007345168020779847,0.009648964387018745,False
ENSG00000260425.1,-0.05149723768997427,0.204822572126221,0.23107116471973016,False
ENSG00000260428.3,0.6139388128783736,1.1340274279225802e-36,9.380882920711513e-36,True
ENSG00000260442.5,0.5938105812474964,1.0842389475291852e-41,1.1273095924372995e-40,True
ENSG00000260459.2,0.3956904236220351,4.185097739173194e-09,8.587549385908245e-09,False
ENSG00000260468.1,0.2074541657440323,7.520365502285314e-08,1.4237643484874217e-07,False
ENSG00000260490.2,-0.10667405027932353,2.484223792493773e-05,3.962627089555097e-05,False
ENSG00000260526.1,0.012678934510581552,0.6067165659867633,0.637205993416731,False
ENSG00000260541.1,-0.22399648755500312,7.017892262892607e-07,1.2456402204560908e-06,False
ENSG00000260549.2,-0.5813851326594281,1.1056011208515686e-85,7.166541015394894e-84,True
ENSG00000260552.1,0.007010170165753227,0.8502381266285105,0.8657330473874641,False
ENSG00000260563.3,-0.26865742331370646,1.4856435723144932e-27,8.152370846225761e-27,False
ENSG00000260565.7,-0.061603277219353325,0.039748233976577146,0.048670468905498906,False
ENSG00000260572.1,-0.30909590840955903,1.5138444171228482e-25,7.485320100636634e-25,False
ENSG00000260588.1,0.1938691933292569,2.1534210885484294e-13,5.647837765666609e-13,False
ENSG00000260615.1,-0.20825856419446298,2.9179796605949867e-11,6.759870792672513e-11,False
ENSG00000260618.1,-0.19095789992962797,4.800681766744422e-05,7.501958831635728e-05,False
ENSG00000260630.7,-0.08290719310590089,4.314349880806466e-06,7.263094442741453e-06,False
ENSG00000260647.1,0.02022418905252743,0.5341682151897222,0.5664251621738291,False
ENSG00000260708.1,-0.000114662096506013,0.9965225165899996,0.9970031737787564,False
ENSG00000260710.1,0.4060574512570627,1.7224692537938592e-08,3.3978429383565506e-08,False
ENSG00000260711.2,-0.06111447505398515,0.23152162216287425,0.25928796640148044,False
ENSG00000260751.2,0.002066570272532653,0.9505932481354764,0.9560666925001573,False
ENSG00000260773.1,-0.04481582721332855,0.24706448130035705,0.27583852537833037,False
ENSG00000260778.5,0.23936579546919923,1.4325608864082826e-15,4.197018952870593e-15,False
ENSG00000260793.2,0.21466863956735982,8.037083022221077e-15,2.2650705786470202e-14,False
ENSG00000260804.3,-0.278718103996733,4.5778868171890864e-49,6.605691638646582e-48,False
ENSG00000260805.2,0.18324664569130844,5.419098049399564e-09,1.1044523830967375e-08,False
ENSG00000260806.1,0.3423658683914803,2.4223548154252945e-26,1.2440902447281752e-25,False
ENSG00000260807.7,-0.7529618758207584,8.587038724548082e-30,5.225277616250491e-29,True
ENSG00000260810.1,0.4757051696972794,1.683534212206202e-18,5.7887622704827425e-18,False
ENSG00000260852.1,0.3334222913733911,3.931557487939146e-27,2.1058833103570753e-26,False
ENSG00000260853.2,0.07736789010011091,0.03693539874092573,0.045323227590543635,False
ENSG00000260855.1,-0.08703550024320927,0.0020886491159630757,0.002878419020869635,False
ENSG00000260884.1,-0.24197372756765523,7.156089292741027e-08,1.3558820018696576e-07,False
ENSG00000260911.2,-0.19023759300190934,4.0519160378979414e-08,7.806512798430098e-08,False
ENSG00000260912.1,-0.19282614580577695,2.244581097634039e-21,9.005459074985308e-21,False
ENSG00000260916.7,-0.12366105176923892,9.029957340384738e-13,2.278289677761051e-12,False
ENSG00000260917.1,-0.4622067186695884,1.5002258286283103e-92,1.2324132376365437e-90,False
ENSG00000260920.2,0.39414884438274966,1.4948505796039994e-21,6.0442374556405375e-21,False
ENSG00000260924.2,0.12500748456497146,0.0006822886599848628,0.0009771207408120148,False
ENSG00000260941.1,-0.2556987442522414,5.289099043978539e-17,1.6749486552629747e-16,False
ENSG00000260942.1,0.30339795354894283,1.2567465152031546e-14,3.506128391607456e-14,False
ENSG00000260948.1,-0.30446222746831575,4.144593836138609e-23,1.808450962842074e-22,False
ENSG00000260992.1,-0.2015649799661723,2.7315291777081144e-10,6.005961994817603e-10,False
ENSG00000260997.1,0.2577572015628604,7.982735718708493e-12,1.9040608957344938e-11,False
ENSG00000261039.3,1.0668439276253596,1.5327484998332543e-53,2.726090954580174e-52,True
ENSG00000261040.7,0.46544788979111507,1.3369157716978551e-25,6.628258235899077e-25,False
ENSG00000261061.1,0.3444535559936375,4.417749079015878e-38,3.89729549267355e-37,False
ENSG00000261068.2,0.18970201861430613,0.0001094304185090556,0.00016687082932726233,False
ENSG00000261087.1,-0.08715200006353219,1.4114534227893428e-05,2.289730970551017e-05,False
ENSG00000261094.2,-0.08662718773110223,0.0069200104081961885,0.009110651595811453,False
ENSG00000261098.1,-0.24591049259588704,3.779252329637609e-18,1.2746527064635466e-17,False
ENSG00000261101.2,-0.38781918551100913,3.1209790053652195e-19,1.1111247718307328e-18,False
ENSG00000261131.1,-0.28242653775740645,2.47583106411195e-13,6.476031002186902e-13,False
ENSG00000261141.1,-0.0519718494444632,0.16137566973707054,0.18442616140612594,False
ENSG00000261150.3,0.31801940172460563,3.0914592266771356e-06,5.252884948543967e-06,False
ENSG00000261159.1,0.35989732696012044,3.1322381615181664e-16,9.500339983957676e-16,False
ENSG00000261167.1,-0.21000601614173853,8.222039944169255e-21,3.199731023300765e-20,False
ENSG00000261183.5,0.30803035473522034,1.6315731858291182e-05,2.6347144263963006e-05,False
ENSG00000261188.1,-0.01737038520321188,0.568960053818363,0.6004021070309644,False
ENSG00000261189.1,0.34435230835418373,1.8058484864316195e-11,4.229534196732011e-11,False
ENSG00000261207.1,-0.03580770285083745,0.43021404331852264,0.4634191389047429,False
ENSG00000261211.1,0.30128091137109236,8.693259973778423e-13,2.195008460208143e-12,False
ENSG00000261220.2,0.5022774173436113,1.7481467048993297e-38,1.5638138232398638e-37,True
ENSG00000261221.4,0.10650547014651357,1.4403299461788382e-09,3.0439168526352066e-09,False
ENSG00000261236.8,0.29950776010586155,7.826033451736705e-31,4.996737171916848e-30,False
ENSG00000261270.1,-0.13198500972479343,6.228754971799727e-05,9.657101747364727e-05,False
ENSG00000261324.2,0.33030894857269577,1.973880494799991e-12,4.8763693510065574e-12,False
ENSG00000261326.4,0.09197806286594679,0.02817911564593158,0.03497152382234602,False
ENSG00000261327.5,0.9508993597704927,7.430561926064102e-119,1.4678898166798537e-116,True
ENSG00000261338.2,-0.19868232542112163,1.5089912894953643e-20,5.797684986776122e-20,False
ENSG00000261342.1,0.2336932886729074,7.443295698041419e-11,1.688503743175657e-10,False
ENSG00000261351.2,-0.04100842627010626,0.046463929723507456,0.05645207569423655,False
ENSG00000261371.6,-0.29531599426561206,7.692114954116826e-49,1.0956476871125717e-47,False
ENSG00000261373.1,0.15374125835013452,0.008573368944239487,0.011201203390340135,False
ENSG00000261437.1,0.5743832527398725,4.7791641631769766e-20,1.787366466616154e-19,True
ENSG00000261455.1,-0.0971437255105041,1.1379634329092301e-10,2.5562969007304407e-10,False
ENSG00000261461.1,0.09615667793506799,0.0001279694664038655,0.0001940533058124595,False
ENSG00000261468.1,-0.8814858600317517,4.940848269587734e-77,2.309533413677151e-75,True
ENSG00000261469.1,0.11260500779360783,0.040068084015379056,0.049036786352326875,False
ENSG00000261474.1,0.04424614723016518,0.10980005355414492,0.1279150581773014,False
ENSG00000261485.1,-0.3428965956565191,5.866864339396506e-34,4.313457990604591e-33,False
ENSG00000261488.1,0.37355860708996214,2.155449902834498e-11,5.026354087638513e-11,False
ENSG00000261490.1,-0.495225372996015,1.998843730511397e-28,1.142963916750728e-27,False
ENSG00000261512.2,-0.005611223377079533,0.8182314852687493,0.8360673193688194,False
ENSG00000261526.2,0.1165062124082239,0.0008178141237978514,0.0011649761842477077,False
ENSG00000261534.1,-0.3825241309596672,2.129401956972464e-51,3.430611269320492e-50,False
ENSG00000261538.1,0.1713597409677563,0.02935146584677881,0.03635305450525807,False
ENSG00000261542.1,0.10010386247967107,1.068755798554556e-06,1.8727490729898948e-06,False
ENSG00000261556.10,-0.18447819250160635,4.706520845041401e-14,1.2759354174582096e-13,False
ENSG00000261572.1,-0.14426669239358292,2.5581317426500638e-06,4.37264504918986e-06,False
ENSG00000261578.1,-0.38570743453665934,6.519079732891345e-17,2.055436235751453e-16,False
ENSG00000261582.1,-0.22991688087577344,3.251615060614616e-08,6.313010449963606e-08,False
ENSG00000261596.2,0.050326451772084724,0.06219005729839649,0.07446830789504917,False
ENSG00000261609.8,-0.24678765038591366,3.154259192012118e-21,1.2570071333393153e-20,False
ENSG00000261620.1,0.16188678966083203,1.4121564268312094e-05,2.2906474825842708e-05,False
ENSG00000261652.3,0.13606640647289403,9.582329513326399e-10,2.043819742212574e-09,False
ENSG00000261659.2,0.1525628897403688,8.388401957376926e-06,1.3814722318451042e-05,False
ENSG00000261663.1,0.2623035590595595,4.264532632418891e-19,1.509184357056069e-18,False
ENSG00000261664.5,0.2140854660496816,0.0006217987373430499,0.0008928806029309943,False
ENSG00000261716.2,0.5463272604363605,8.761497783644924e-32,5.838887318144733e-31,True
ENSG00000261737.1,-0.47445946260128613,1.1017830376790799e-47,1.4888426487985873e-46,False
ENSG00000261754.2,-0.19822113451546897,6.87831447328664e-11,1.5622604759063577e-10,False
ENSG00000261766.1,0.030549235628617444,0.41490444602446364,0.44782908659619813,False
ENSG00000261783.1,0.19828953415192907,4.927171898992807e-06,8.256234524072163e-06,False
ENSG00000261799.1,-0.10774922943754506,3.08332199953738e-10,6.762443201205826e-10,False
ENSG00000261801.6,0.15592533029249567,1.0750554395365816e-07,2.0189531421084243e-07,False
ENSG00000261804.2,0.23760403356749626,2.0180434727742573e-06,3.4730775137125105e-06,False
ENSG00000261824.7,0.014826375331983943,0.44676157474525224,0.4803084918252489,False
ENSG00000261840.3,-0.008265794359924916,0.6975034371864778,0.7232174479300433,False
ENSG00000261879.7,-0.10232140252132038,0.004635622439004529,0.006202509172136845,False
ENSG00000261888.1,-0.4289107446792024,2.269154406849625e-24,1.0532684818814735e-23,False
ENSG00000261889.1,0.10161557506400976,0.004192773695075551,0.005631770009396447,False
ENSG00000261934.2,-0.536554255717233,2.4261259439964366e-51,3.901078867701247e-50,True
ENSG00000261971.8,0.07489062076441111,0.03202850670564091,0.03953295449817058,False
ENSG00000262001.1,0.07229737501274847,0.01962061547321844,0.02475551194971007,False
ENSG00000262089.1,-0.19826780626288354,1.827783323056028e-23,8.12707300717892e-23,False
ENSG00000262147.1,0.10792476757314762,0.0022875213018167108,0.003144394340817304,False
ENSG00000262155.2,-0.30614411392900664,1.3894030315701664e-17,4.5447967486448535e-17,False
ENSG00000262165.2,-0.14753684328498728,6.058327089360562e-07,1.0788997609020085e-06,False
ENSG00000262179.3,-0.9790377470276681,1.2167732668237814e-35,9.614826471273251e-35,True
ENSG00000262227.1,-0.09190627668749074,0.043803716877938915,0.05337633116996023,False
ENSG00000262246.6,0.30577758183366166,8.208398566333663e-26,4.109240348764267e-25,False
ENSG00000262333.1,0.19358570464987856,2.2251495165178202e-08,4.3609461529581564e-08,False
ENSG00000262370.6,-0.6396364794218397,6.3174836384171485e-53,1.0931420593940997e-51,True
ENSG00000262406.3,0.3746037421792039,9.319618277361052e-09,1.871366719440093e-08,False
ENSG00000262410.1,0.05967887067981903,0.12685359468319782,0.14665983070946734,False
ENSG00000262454.4,-0.30169338441490656,4.2590203619357244e-16,1.2835848871405995e-15,False
ENSG00000262468.6,0.29796864923498734,2.430207725201667e-18,8.290885483551905e-18,False
ENSG00000262580.5,0.032269498724333046,0.4766240365472276,0.5099026021832697,False
ENSG00000262587.2,0.0285043986714284,0.2905086890768756,0.3212301716893232,False
ENSG00000262655.4,-0.27330351594449187,2.409951727835815e-25,1.1782775183178407e-24,False
ENSG00000262663.1,-0.3117454223927948,2.4371884473282015e-09,5.072457681545739e-09,False
ENSG00000262686.1,-0.4116113146293001,1.6621017467423786e-30,1.0467140943242137e-29,False
ENSG00000262691.1,-0.25591652769593987,3.683383480570574e-15,1.0551021142169532e-14,False
ENSG00000262692.1,-0.01890847218985381,0.6420727920204103,0.6710263201150453,False
ENSG00000262714.1,0.1925487598945994,7.594006455671522e-05,0.0001171578125003842,False
ENSG00000262766.1,-0.03438177032141554,0.39862540644937194,0.43146500519345626,False
ENSG00000262772.2,0.46902335256157857,2.675568181059978e-15,7.733561817890485e-15,False
ENSG00000262814.8,0.4208688289950264,5.892271258657e-19,2.071094032326928e-18,False
ENSG00000262823.1,0.07355680344301518,0.23946596869336867,0.26782356840990496,False
ENSG00000262877.5,-0.08317368721205143,0.05664892556517827,0.06813803064863498,False
ENSG00000262879.6,-0.30000768020617286,6.731625970024169e-28,3.7585666671124184e-27,False
ENSG00000262902.1,-0.017602708189532912,0.6833237270082871,0.7100678768849343,False
ENSG00000262903.1,0.029617110251709988,0.4567090388750369,0.49027233737174036,False
ENSG00000262919.8,0.12396493085867855,3.130747269091501e-22,1.3026986003837603e-21,False
ENSG00000262979.1,0.5562125654032354,1.0519980757816881e-26,5.517337569380952e-26,True
ENSG00000263001.7,-0.0926555436541534,1.2254345054069695e-05,1.9952200210675707e-05,False
ENSG00000263002.8,-0.06240096344437651,0.000936202877688737,0.0013276501872840816,False
ENSG00000263004.2,-0.2115607270873816,8.577155388102713e-29,4.980032068235705e-28,False
ENSG00000263006.6,0.32179488670903034,2.1010553963563543e-15,6.113433850102989e-15,False
ENSG00000263011.1,0.3895571723112006,2.6838332331375174e-15,7.753399838210996e-15,False
ENSG00000263050.1,-0.3292043535224425,1.0282082847744455e-16,3.2047498643026196e-16,False
ENSG00000263069.6,-0.09098166542233233,0.0052767398717738995,0.00702521032029975,False
ENSG00000263072.8,0.1305138530587544,2.554044409204864e-06,4.366108264792985e-06,False
ENSG00000263105.1,0.35612836918950164,9.38848830153477e-16,2.776061562289165e-15,False
ENSG00000263155.6,-0.983772046519134,8.386778327291722e-61,1.9967030066438857e-59,True
ENSG00000263164.1,-0.1089802160540021,0.010905463470621378,0.014089478420390154,False
ENSG00000263266.2,-0.15429449683741048,2.4193674885744172e-18,8.257298252859704e-18,False
ENSG00000263272.1,-0.08904534378407125,0.004162261760400148,0.0055912386992698175,False
ENSG00000263280.2,0.27687443986131066,1.4382103943562446e-14,4.001620268938217e-14,False
ENSG00000263301.1,-0.34115581548608365,5.4263119921759855e-14,1.465802070619702e-13,False
ENSG00000263325.1,0.5713296898506567,3.0171963799897494e-21,1.2029638810559803e-20,True
ENSG00000263327.6,-0.21776296060744293,3.699999601703581e-14,1.0083395202934674e-13,False
ENSG00000263345.1,-0.21902602408920147,5.467107080532385e-07,9.76126263119802e-07,False
ENSG00000263361.1,-0.5022221831591818,2.4464499957623413e-11,5.6865655175347096e-11,True
ENSG00000263432.2,-0.26633995821584233,6.798793944700217e-21,2.658948543915989e-20,False
ENSG00000263465.4,-0.14225469929969625,3.60328854179027e-26,1.8375221285331208e-25,False
ENSG00000263528.8,0.3481302967103723,6.335804721229923e-19,2.223695929443514e-18,False
ENSG00000263535.2,-0.34700089967496694,6.535483865770989e-20,2.4207548943884775e-19,False
ENSG00000263563.6,0.25838701391873564,9.03342631712027e-10,1.9299687949825384e-09,False
ENSG00000263639.7,0.4294468573963637,6.992359975139966e-08,1.3257680693266977e-07,False
ENSG00000263675.1,-0.058966776075559446,0.39562391045354106,0.4285808887202562,False
ENSG00000263731.1,0.13478456580861753,5.5725667223169546e-08,1.0628870366681328e-07,False
ENSG00000263753.8,-0.342395165039195,1.7901605716253544e-71,6.751346483079802e-70,False
ENSG00000263834.1,0.1766840502032372,0.009087253596452323,0.011840901937929317,False
ENSG00000263843.1,0.1674101294567767,1.4502408178449651e-08,2.8731251350667804e-08,False
ENSG00000263847.1,0.036937940390266766,0.4086911343017977,0.44169732204012185,False
ENSG00000263934.5,0.3503601325858512,5.179988058875903e-14,1.3999466099183508e-13,False
ENSG00000263956.6,-0.06922179396456363,0.0045195959806440195,0.006055565256585131,False
ENSG00000263961.8,-0.1724880508052049,0.00039070093380332764,0.0005705615854556384,False
ENSG00000263968.2,0.019067751045541703,0.7005235775175177,0.7260313687668284,False
ENSG00000263990.1,-0.10265461819027188,0.006326965871658613,0.008357054180872644,False
ENSG00000264056.1,-0.3456086657871573,2.741770506792988e-07,5.000762781899631e-07,False
ENSG00000264067.1,0.1546744049292107,0.00023616328374755286,0.00035112387156230557,False
ENSG00000264107.1,-0.2286895803539548,1.0377797542654778e-14,2.908447431562463e-14,False
ENSG00000264112.1,-0.07626703400179013,0.005954152029389517,0.007889738782695012,False
ENSG00000264148.1,-0.12641347761525035,0.001716463588964235,0.0023815214711766317,False
ENSG00000264176.1,-0.7267030315925389,1.3304495891438952e-51,2.1708437052363616e-50,True
ENSG00000264201.1,-0.2804586285884878,0.00013833438962476232,0.00020925440851716554,False
ENSG00000264247.2,-0.06138495679315881,0.00041431375177930377,0.0006037164029702991,False
ENSG00000264278.1,0.028813125365554804,0.10699422908362806,0.12478649405494265,False
ENSG00000264279.1,-0.22944630658990783,0.00018283058890788346,0.00027428720661218863,False
ENSG00000264281.3,0.00671814267688875,0.7765342318120851,0.7974878724278834,False
ENSG00000264290.1,-0.27137870053304725,1.0567848381261756e-08,2.114079277138729e-08,False
ENSG00000264349.1,0.23814206101572277,0.00019820062990536067,0.00029638111675674096,False
ENSG00000264350.1,0.2457447128501964,1.716228929019474e-31,1.1274387509164353e-30,False
ENSG00000264364.3,0.028900672419650775,0.0005134081828863262,0.000742504391390596,False
ENSG00000264425.1,0.8690542060680306,2.1019908064893784e-26,1.0832433367355511e-25,True
ENSG00000264456.1,0.07084483696117605,0.004704509227499535,0.006290115713570806,False
ENSG00000264500.1,-0.09789625810238989,0.05621059014543334,0.067630404065641,False
ENSG00000264522.6,0.09083867683329183,3.7604482605878527e-13,9.728855384501843e-13,False
ENSG00000264538.6,0.07081309915946554,0.008568546594373611,0.01119578442417604,False
ENSG00000264575.1,-0.3166689903456059,2.0139733830432861e-63,5.407746653433703e-62,False
ENSG00000264577.1,0.059268021777422186,0.0598978521960419,0.07185317424572539,False
ENSG00000264920.2,-0.2616616739254385,2.026731637780783e-36,1.6518460116568916e-35,False
ENSG00000264937.1,-0.24930438871169214,1.0578180449845691e-07,1.9877061078557286e-07,False
ENSG00000265107.3,-0.14035588173719216,3.1309543329180605e-07,5.687471943124499e-07,False
ENSG00000265112.1,0.8737520639480849,1.8954117680691782e-32,1.3039992901882232e-31,True
ENSG00000265148.6,0.019061894435221438,0.5436506921875084,0.5755974980003519,False
ENSG00000265205.1,-0.25030332540752154,6.08091159929298e-07,1.082805527188193e-06,False
ENSG00000265206.5,0.24964039351923184,2.4131656696243756e-07,4.423781608677297e-07,False
ENSG00000265241.7,0.10218923923815115,5.0007235648125904e-14,1.353261690060341e-13,False
ENSG00000265298.1,-0.10971428793025328,1.925109513953659e-06,3.3162324586885716e-06,False
ENSG00000265321.1,0.36340337988577476,6.682581831130104e-13,1.7007785721744317e-12,False
ENSG00000265366.6,-0.10213300925872848,0.004295647923375964,0.005764818571815668,False
ENSG00000265452.1,-0.2528623547979172,5.964226175381156e-10,1.2853294695360378e-09,False
ENSG00000265458.2,0.11135171832238488,1.1051668513002705e-05,1.8055664793223084e-05,False
ENSG00000265465.1,-0.20780964168238159,0.005080127602551148,0.006773775607612193,False
ENSG00000265478.2,0.0482875324790204,0.07636257200154174,0.09062150609980574,False
ENSG00000265491.5,0.07215656625343181,8.929719901237983e-11,2.0168745343833278e-10,False
ENSG00000265511.1,-0.32836939447917746,5.617598819864862e-19,1.9762229132253026e-18,False
ENSG00000265519.1,-0.2572797794428965,3.066661097644399e-36,2.484774133511287e-35,False
ENSG00000265531.3,0.41169785963952865,1.0491634932048207e-16,3.267345483335371e-16,False
ENSG00000265660.1,0.2790149016562826,9.161659405287944e-06,1.5046375313870561e-05,False
ENSG00000265666.1,-0.013736493682246609,0.5863638959164473,0.6173152194415383,False
ENSG00000265678.1,-0.04633804875576164,0.27774533084700215,0.307917291560339,False
ENSG00000265681.7,0.19679599715057705,3.144025902041988e-10,6.888297573076941e-10,False
ENSG00000265688.2,0.5375660101473421,6.42320470987993e-23,2.7663290671099807e-22,True
ENSG00000265743.1,0.05665935717154991,0.09343227149960663,0.10964905294105966,False
ENSG00000265750.1,0.28138076774900167,1.2988532728881082e-13,3.4369592107008875e-13,False
ENSG00000265778.3,0.14248734103993277,7.785257228697942e-07,1.3790409740928016e-06,False
ENSG00000265791.1,0.021044240910309764,0.6355497197859368,0.6648105165290089,False
ENSG00000265800.1,0.49364471862464954,4.2251797097412356e-23,1.842160591262377e-22,False
ENSG00000265806.1,0.16917789110774262,1.3738281398496894e-05,2.229783270018168e-05,False
ENSG00000265808.4,0.04874300512001106,1.1795086785457755e-05,1.923235433997111e-05,False
ENSG00000265817.4,-0.0608056329322324,0.027078244296317923,0.033685912426201337,False
ENSG00000265917.1,0.030028868358045635,0.39649723054710473,0.4293381135181976,False
ENSG00000265939.1,-0.5328382831308223,6.974715293250687e-16,2.078262265688668e-15,True
ENSG00000265943.1,-0.26914731897779065,1.8461697931866274e-07,3.411128109134717e-07,False
ENSG00000265972.6,-0.28523119284219556,2.4141120863524277e-90,1.7883828553987581e-88,False
ENSG00000265975.1,0.11969898627674724,0.0009227926972735888,0.0013097957419004305,False
ENSG00000265982.1,0.12142870880646961,0.04165961497291664,0.05089584507717508,False
ENSG00000265996.1,-0.6011559086044995,1.3346427329869542e-35,1.0526169919764979e-34,True
ENSG00000266017.1,0.0372491288804957,0.4097445782675365,0.4426916812143695,False
ENSG00000266028.7,0.1381954696152521,2.8127154972808586e-16,8.556223824359041e-16,False
ENSG00000266053.2,0.002113815511237016,0.8979434839247625,0.9092862740127851,False
ENSG00000266074.10,-0.17876116998665648,3.117575898857565e-13,8.106088133131062e-13,False
ENSG00000266075.2,0.0606105068205014,0.16107566050238692,0.18412134121213808,False
ENSG00000266088.6,0.5716148020424131,3.4756947199326174e-32,2.3676386774450676e-31,True
ENSG00000266094.8,-0.008600551100372833,0.7461744816284257,0.7685921383080134,False
ENSG00000266124.1,0.21798998589587448,0.006045763753731604,0.008005378529318723,False
ENSG00000266173.7,-0.051365250060713796,0.09553081534946213,0.11196767551271186,False
ENSG00000266235.1,0.18310225743519326,0.003455328581165086,0.004673762836310192,False
ENSG00000266258.1,0.17205968412122907,2.654353809079466e-07,4.84771594847729e-07,False
ENSG00000266274.2,-0.025558975510125537,0.4788453738646935,0.5120479529521024,False
ENSG00000266315.1,0.20177921963500278,0.005064611901201854,0.006754715470868314,False
ENSG00000266338.6,-0.05843823140082449,0.025678573415158387,0.03204559278417224,False
ENSG00000266389.1,0.08080793946678422,0.023971628148079734,0.030005672285527276,False
ENSG00000266392.1,-0.250587653243455,2.38382946029706e-05,3.806145103836179e-05,False
ENSG00000266402.3,0.500646406962328,5.855033107525525e-21,2.2958038607343706e-20,True
ENSG00000266405.3,-0.38362397204794485,1.1923712795638863e-27,6.573491366472801e-27,False
ENSG00000266412.5,-0.08282119844112579,4.487043427733125e-29,2.636614682712588e-28,False
ENSG00000266472.6,0.08949199683682618,6.131898694438355e-23,2.6436146255003914e-22,False
ENSG00000266490.1,0.08191545185946314,0.03842273515750418,0.04708913347146414,False
ENSG00000266601.1,-0.5177273063365828,3.3939035152218304e-63,9.025390213396001e-62,True
ENSG00000266643.1,0.06339902968343525,0.30915265385296986,0.3405974729807583,False
ENSG00000266651.1,0.1646686668333166,2.173674113080611e-05,3.480983230308788e-05,False
ENSG00000266680.1,0.021138665095312925,0.49021221056598885,0.5231551185552759,False
ENSG00000266714.9,-0.2986904867907929,1.5532283034947732e-20,5.959368894379715e-20,False
ENSG00000266750.1,-0.2690341727385487,0.00033155661965614486,0.00048680326902973524,False
ENSG00000266835.6,0.3288338666785977,8.824304992379825e-20,3.2467963867749626e-19,False
ENSG00000266852.2,0.02290628618494428,0.7232700996924485,0.7476915047530831,False
ENSG00000266865.6,-0.26408200522512915,1.2248874208739549e-20,4.7291256077204295e-20,False
ENSG00000266903.2,0.1146976964041535,0.002344235185588425,0.0032186197807094427,False
ENSG00000266904.6,-0.26992967015344993,4.210511389645599e-29,2.479390560673494e-28,False
ENSG00000266910.2,-0.12098110045669275,4.019358834043604e-06,6.785760554697279e-06,False
ENSG00000266916.7,0.16675116469981544,6.061974319734297e-06,1.0096597597277017e-05,False
ENSG00000266947.1,-0.3571022004945208,8.512128345676462e-50,1.2794407406535796e-48,False
ENSG00000266962.2,0.053749550764682574,0.006293965608352315,0.008314789053817237,False
ENSG00000266970.1,0.5420910926433813,3.49593277916946e-32,2.377520841702378e-31,True
ENSG00000266983.1,0.12656491800038516,0.000736834143378324,0.0010529646723406742,False
ENSG00000266995.1,1.0564938469579108,8.468118484345759e-48,1.1489775807786878e-46,True
ENSG00000267002.4,-0.1569279714663685,2.00088123704721e-07,3.687541453527477e-07,False
ENSG00000267023.5,-0.18162358474898022,1.2812167522872612e-16,3.9724422248607646e-16,False
ENSG00000267040.6,0.1157233779249256,2.6258474210393882e-05,4.1821011713914586e-05,False
ENSG00000267041.6,0.008493213760871754,0.7290575219925927,0.7532051126849136,False
ENSG00000267049.1,0.20067774218453582,4.352612765436633e-08,8.363508132197253e-08,False
ENSG00000267074.1,-0.3360328517996398,7.36864191355553e-18,2.446483471659473e-17,False
ENSG00000267080.6,0.15276525668634267,7.997240580442023e-16,2.371023944824994e-15,False
ENSG00000267082.1,-0.4615126614723599,5.017364324754253e-60,1.1644495609087003e-58,False
ENSG00000267100.1,-0.11000152574749489,4.568895005783277e-13,1.1758204701634915e-12,False
ENSG00000267102.1,-0.2953328005740554,5.001529598823499e-26,2.5334365739583986e-25,False
ENSG00000267106.8,0.0540177903719834,0.006560809160843234,0.00864871839966894,False
ENSG00000267107.8,-0.5230666839259384,5.757462027876029e-57,1.1972346477515643e-55,True
ENSG00000267114.1,0.12107080611944165,0.0056725963643489445,0.007531690196031875,False
ENSG00000267119.1,-0.06455789195109873,0.049154919449380524,0.05958193815507819,False
ENSG00000267121.6,-0.046011465239857774,0.2202259341949655,0.24745592849615772,False
ENSG00000267169.2,-0.24025984481582352,3.2552022992092544e-20,1.229051807806106e-19,False
ENSG00000267174.5,0.30985628893748485,1.2761241484980526e-15,3.7486288051295244e-15,False
ENSG00000267185.1,-0.25614577116756787,3.0969696630476704e-12,7.57310854533054e-12,False
ENSG00000267213.4,0.2651997859281474,1.7530255164771354e-16,5.388978403190364e-16,False
ENSG00000267219.1,-0.02605274650804512,0.2694779017510918,0.2992515760996866,False
ENSG00000267221.3,-0.19271100234634853,1.2450854107694921e-06,2.1732352273386927e-06,False
ENSG00000267244.5,-0.10326563795053856,0.0028984346880244157,0.003947523408821172,False
ENSG00000267249.1,0.04349294187974029,0.05176027781839079,0.06257084942947307,False
ENSG00000267251.2,0.25884979814810916,5.812225383054348e-08,1.10719857658597e-07,False
ENSG00000267254.7,-0.017318053965525104,0.592689158083517,0.6234206319243079,False
ENSG00000267259.1,-0.28897172856119613,7.790044191316829e-05,0.00012008174018644816,False
ENSG00000267265.5,-0.10161011336162118,0.011946685568113798,0.015368889085764816,False
ENSG00000267270.6,0.1328628428884684,0.0019584876457272226,0.002703980696663411,False
ENSG00000267274.1,-0.04982421984046592,0.24592362202995102,0.2746941696260775,False
ENSG00000267278.6,0.08748571437354546,0.04145251155468362,0.050660110232613055,False
ENSG00000267280.5,-0.533013252980739,2.368598753510038e-48,3.3029014887181156e-47,True
ENSG00000267296.2,-0.41618542200332587,2.706760826637387e-39,2.4939472047318604e-38,False
ENSG00000267309.1,0.17713729849376048,3.753541952826268e-09,7.728784609157351e-09,False
ENSG00000267317.2,-0.07796601339044917,7.774605053221267e-09,1.569868535570135e-08,False
ENSG00000267319.1,0.3337566129023175,5.959216640875205e-13,1.5218104176467093e-12,False
